# Datum der Auswertung: 01.02.2025
# Zeitraum der Auswertung: 01.01.2025 - 31.01.2025
# Z‰hlpunkte:
# DE00721470567000ZE000003260753VS0 NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE00721470567000ZE000003260754VS0 NNA/LGS_Eigenbedarf Batterie-Speicher Wernau Junkersstr. P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE00721470567EM0ZE000003260755VS0 VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q1 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q2 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q3 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q4 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000923228 Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000923228 Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q1 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000923228 Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q4 Robert Bosch GmbH Batteriespeicher Wernau
Datum/Zeit;NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+;NNA/LGS_Eigenbedarf Batterie-Speicher Wernau Junkersstr. P+;VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P-;Bosch Wernau Batterie-Speicher Abrechnung P+;Bosch Wernau Batterie-Speicher Abrechnung P-;Bosch Wernau Batterie-Speicher Abrechnung Q1;Bosch Wernau Batterie-Speicher Abrechnung Q2;Bosch Wernau Batterie-Speicher Abrechnung Q3;Bosch Wernau Batterie-Speicher Abrechnung Q4;Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug P+;Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q1;Bosch Wernau Eigenbedarf Batterie-Speicher Abrechnung Bezug Q4
26.01.2025 00:45;17,752;1,448;3,84;19,2;3,84;0,56;0,04;1,2;7,4;1,42;0;1,025
26.01.2025 01:00;181,519;1,561;0;183,08;0;15,8;0;0;0,36;1,53;0;0,92
26.01.2025 01:15;0;1,459;34,4186;1,28;34,24;0,16;3,04;3,6;2,96;1,43;0,015;1,035
26.01.2025 01:30;1,5;1,54;19,56;3,04;19,56;0,4;1,12;3,28;4,24;1,51;0;0,925
26.01.2025 01:45;5,837;1,443;20;7,28;20;0,56;3,36;1,04;5,52;1,415;0,015;1,055
26.01.2025 02:00;7,776;1,464;5,44;9,24;5,44;0,48;0;1,68;6,4;1,435;0,005;1,02
26.01.2025 02:15;0;1,607;88,2465;0,72;87,36;0,08;18;1,72;1,52;1,575;0,03;0,89
26.01.2025 02:30;16,827;1,454;5,48;18,28;5,48;0,44;0,04;1,64;6,88;1,425;0;1,025
26.01.2025 02:45;11,936;1,464;10,36;13,4;10,36;0,24;0;2,52;6,16;1,435;0;1,02
26.01.2025 03:00;192,994;1,607;0;194,6;0;14,04;0;0;0,24;1,575;0;0,885
26.01.2025 03:15;0,031;1,489;30,84;1,52;30,84;0,08;1,12;5,08;2,28;1,46;0,02;1,04
26.01.2025 03:30;0;1,647;22,8873;0,96;22,2;0,12;0,12;4,92;3;1,615;0,03;0,865
26.01.2025 03:45;5,774;1,586;9,6;7,36;9,6;0,2;0,08;2,4;5,76;1,555;0,005;0,9
26.01.2025 04:00;13,141;1,459;2,56;14,6;2,56;0,36;0;0,92;8,24;1,43;0,015;1,035
26.01.2025 04:15;0;1,683;15,083;1,2;14,6;0,12;0,12;3,32;4,6;1,65;0,125;0,87
26.01.2025 04:30;7,946;1,494;7,72;9,44;7,72;0,16;0,08;2;6,8;1,465;0,075;1,035
26.01.2025 04:45;9,856;1,464;10,72;11,32;10,72;0,4;0,04;2,56;5,92;1,435;0,02;1,04
26.01.2025 05:00;0,268;1,612;19,6;1,88;19,6;0,08;0,12;4,72;3,28;1,58;0,075;0,9
26.01.2025 05:15;3,766;1,474;13,24;5,24;13,24;0,24;0,64;2,08;6,72;1,445;0,025;1,025
26.01.2025 05:30;7,496;1,464;6,2;8,96;6,2;0,24;0,04;2,08;6,72;1,435;0,035;1,03
26.01.2025 05:45;0,606;1,474;14,4;2,08;14,4;0,24;0,12;3,84;5,08;1,445;0,035;1,03
26.01.2025 06:00;14,569;1,591;5;16,16;5;0,16;0,04;1,52;12,28;1,56;0,05;0,9
26.01.2025 06:15;2,266;1,494;33,44;3,76;33,44;0,08;0,24;7,64;4,24;1,465;0,03;0,99
26.01.2025 06:30;13,192;1,448;9,2;14,64;9,2;0,12;0,16;3,36;12,04;1,42;0,035;1,05
26.01.2025 06:45;19,061;1,459;6,68;20,52;6,68;0,08;0,04;1,96;11,8;1,43;0,025;1,035
26.01.2025 07:00;3,281;1,479;12,76;4,76;12,76;0,32;0,36;2,6;6,16;1,45;0,04;1,025
26.01.2025 07:15;166,683;1,637;0,04;168,32;0,04;6,08;0;0,04;1,12;1,605;0,07;0,895
26.01.2025 07:30;25,136;1,464;1,92;26,6;1,92;0,16;0;0,84;10,68;1,435;0,04;1,035
26.01.2025 07:45;3,841;1,479;23,32;5,32;23,32;0,16;0,12;4,6;5,52;1,45;0,04;1,03
26.01.2025 08:00;1,543;1,658;19,52;3,2;19,52;0,16;0,12;5,2;5,68;1,625;0,06;0,835
26.01.2025 08:15;0;1,479;26,079;1,44;26,04;0,12;0,36;7,08;4,48;1,45;0,03;1,01
26.01.2025 08:30;4,221;1,459;9,4;5,68;9,4;0,2;0,04;3,04;9,4;1,43;0,035;1,035
26.01.2025 08:45;7,191;1,489;16,52;8,68;16,52;0,28;0,28;3,36;6,64;1,46;0,02;0,99
26.01.2025 09:00;6,636;1,484;16,52;8,12;16,52;0,28;0,2;3,84;6,52;1,455;0,035;1,015
26.01.2025 09:15;0,428;1,612;29,08;2,04;29,08;0;1,36;3,72;3;1,58;0,055;0,875
26.01.2025 09:30;18,776;1,464;3,44;20,24;3,44;0,28;0;1,2;9,16;1,435;0,04;1,035
26.01.2025 09:45;12,021;1,459;3,36;13,48;3,36;0,28;0;0,96;10,64;1,43;0,035;1,035
26.01.2025 10:00;10,896;1,505;5,56;12,4;5,56;0,16;0;1,4;7,76;1,475;0;0,955
26.01.2025 10:15;1,552;1,408;13,84;2,96;13,84;0,08;0,12;3,12;4,84;1,38;0;1,06
26.01.2025 10:30;22,396;1,484;7,32;23,88;7,32;0,28;0,2;1,44;7,88;1,455;0;0,985
26.01.2025 10:45;14,821;1,499;2,92;16,32;2,92;0,44;0;0,84;10,16;1,47;0;0,95
26.01.2025 11:00;19,016;1,505;9,48;20,52;9,48;0,28;0;2,4;10,32;1,475;0;0,95
26.01.2025 11:15;7,171;1,469;30,8;8,64;30,8;0,2;3,08;2,2;4,08;1,44;0,02;1,005
26.01.2025 11:30;8,672;1,448;2,56;10,12;2,56;0,4;0;2;10;1,42;0,03;1,04
26.01.2025 11:45;27,642;1,438;3,8;29,08;3,8;0,16;0;1,16;13,68;1,41;0;1,025
26.01.2025 12:00;13,362;1,438;11,84;14,8;11,84;0,16;0;5,68;9,08;1,41;0;1,02
26.01.2025 12:15;14,682;1,438;12,6;16,12;12,6;0,24;0,72;1,44;11,56;1,41;0;1,03
26.01.2025 12:30;11,527;1,433;5,96;12,96;5,96;0,52;0,04;1,76;6,88;1,405;0;1,03
26.01.2025 12:45;15,212;1,428;4,96;16,64;4,96;0,36;0;1,4;6,64;1,4;0;1,045
26.01.2025 13:00;8,827;1,413;6,48;10,24;6,48;0,48;0;1,52;6,48;1,385;0;1,055
26.01.2025 13:15;0;1,489;40,3292;1;39,84;0,16;2,92;4,16;1,96;1,46;0,06;1,04
26.01.2025 13:30;13,575;1,545;6,68;15,12;6,68;0,36;0,04;1,72;9,8;1,515;0,015;0,925
26.01.2025 13:45;6,091;1,469;8,28;7,56;8,28;0,28;0,04;2,08;7,6;1,44;0,02;1,02
26.01.2025 14:00;4,679;1,561;13,72;6,24;13,72;0,16;0,16;2,92;5,2;1,53;0;0,9
26.01.2025 14:15;12,46;1,54;7,16;14;7,16;0,36;0,24;1,48;6,76;1,51;0;0,92
26.01.2025 14:30;10,69;1,51;13,2;12,2;13,2;0,4;0,04;2,8;5,48;1,48;0,03;0,985
26.01.2025 14:45;20,061;1,499;6,84;21,56;6,84;0,6;0;1,92;7,56;1,47;0,035;0,995
26.01.2025 15:00;17,846;1,474;7,28;19,32;7,28;1,08;0,08;1,8;5,92;1,445;0;1
26.01.2025 15:15;18,662;1,418;10,84;20,08;10,84;0,28;0,08;2,68;6,68;1,39;0;1,065
26.01.2025 15:30;20,395;1,525;1,16;21,92;1,16;0,56;0;0,64;10,16;1,495;0;0,93
26.01.2025 15:45;0;1,464;31,6637;1,12;31,32;0,12;0,52;5,36;2,68;1,435;0;1,005
26.01.2025 16:00;7,802;1,438;18,76;9,24;18,76;0,36;0,68;3,48;5,92;1,41;0;1,025
26.01.2025 16:15;34,953;1,367;8,24;36,32;8,24;0,8;0;5,4;12,48;1,34;0;1,115
26.01.2025 16:30;4,317;1,443;16,68;5,76;16,68;0;0,12;5,84;11,6;1,415;0;1,02
26.01.2025 16:45;0,232;1,408;18,6;1,64;18,6;0,24;0,12;4,04;4,08;1,38;0,02;1,095
26.01.2025 17:00;173,649;1,352;0,12;175;0,12;28,88;0;0,08;0;1,325;0;1,18
26.01.2025 17:15;33,564;1,316;15,4;34,88;15,4;4,28;0,24;2,68;3,32;1,29;0;1,195
26.01.2025 17:30;0,231;1,489;18,6;1,72;18,6;0,16;0,12;4,56;3,64;1,46;0,015;0,985
26.01.2025 17:45;6,39;1,53;8,72;7,92;8,72;2,24;0,84;1,36;3,32;1,5;0,015;0,945
26.01.2025 18:00;10,964;1,596;2,92;12,56;2,92;2,12;0,36;0,52;5,28;1,565;0,065;0,92
26.01.2025 18:15;16,421;1,459;1,6;17,88;1,6;3,44;0,2;0,44;4,96;1,43;0,04;1,07
26.01.2025 18:30;3,032;1,448;13;4,48;13;1,36;0,28;3,12;4,24;1,42;0,025;1,06
26.01.2025 18:45;14,981;1,459;3,2;16,44;3,2;4,08;0,68;0,36;3,28;1,43;0,035;1,065
26.01.2025 19:00;4,667;1,454;17,6;6,12;17,6;1,24;4,36;0,8;3,88;1,425;0,03;1,065
26.01.2025 19:15;7,867;1,454;13,44;9,32;13,44;3,16;3,4;0,32;3,32;1,425;0,01;1,05
26.01.2025 19:30;18,232;1,448;10,96;19,68;10,96;0,96;2,52;0,48;5,88;1,42;0,035;1,08
26.01.2025 19:45;15,827;1,454;3,32;17,28;3,32;2,52;0,28;0,76;5,88;1,425;0,04;1,07
26.01.2025 20:00;14,296;1,464;11,44;15,76;11,44;1,12;2,36;1,16;5,24;1,435;0;1,02
26.01.2025 20:15;8,587;1,454;17,28;10,04;17,28;3,12;3,76;0,44;3,12;1,425;0,04;1,08
26.01.2025 20:30;33,947;1,454;16;35,4;16;6,76;3;0,48;1,12;1,425;0,025;1,07
26.01.2025 20:45;6,392;1,448;8,68;7,84;8,68;3,48;1,52;0,6;3,8;1,42;0;1,04
26.01.2025 21:00;12,347;1,454;11,52;13,8;11,52;3,72;2,08;0,68;2,4;1,425;0,015;1,065
26.01.2025 21:15;8,578;1,382;26,68;9,96;26,68;3,28;7;0,2;1,8;1,355;0;1,15
26.01.2025 21:30;12,671;1,489;5,28;14,16;5,28;4,44;1,32;0,12;2,36;1,46;0;0,995
26.01.2025 21:45;12,332;1,428;11,28;13,76;11,28;3,28;2,68;0,4;3,64;1,4;0;1,08
26.01.2025 22:00;24,837;1,443;3,84;26,28;3,84;6,08;0,72;0,2;3,16;1,415;0,02;1,07
26.01.2025 22:15;15,535;1,545;34,92;17,08;34,92;0,64;16,08;0,12;4,84;1,515;0,055;0,99
26.01.2025 22:30;12,656;1,464;1,4;14,12;1,4;0,64;0;0,6;7,48;1,435;0,035;1,04
26.01.2025 22:45;8,192;1,448;24,52;9,64;24,52;0,28;2,04;2,52;5,96;1,42;0,03;1,055
26.01.2025 23:00;29,427;1,454;2,08;30,88;2,08;0,2;0;0,68;12,6;1,425;0,02;1,04
26.01.2025 23:15;5,091;1,469;41,76;6,56;41,76;0,36;6,52;1,48;4,56;1,44;0,035;1,05
26.01.2025 23:30;24,605;1,515;4,64;26,12;4,64;0,6;0,12;0,72;7,16;1,485;0,045;0,985
26.01.2025 23:45;21,479;1,561;21,44;23,04;21,44;0,76;2,08;2,24;4,48;1,53;0,05;0,955
27.01.2025 00:00;43,091;1,469;0;44,56;0;0,32;0;0;13,6;1,44;0,035;1,04
27.01.2025 00:15;2,421;1,459;36,28;3,88;36,28;0,2;3,04;3,96;3;1,43;0,03;1,045
27.01.2025 00:30;64,676;1,484;0,4;66,16;0,4;3,32;0;0,16;4,44;1,455;0,025;1,02
27.01.2025 00:45;68,415;1,545;0,6;69,96;0,6;4,68;0;0,24;4,96;1,515;0,035;0,95
27.01.2025 01:00;126,319;1,601;0;127,92;0;22,24;0;0;0,76;1,57;0,06;0,955
27.01.2025 01:15;25,492;1,709;21,52;27,2;21,52;1,92;2,44;1,96;3,92;1,675;0,005;0,82
27.01.2025 01:30;20,555;1,765;6,04;22,32;6,04;0,4;0,04;1,56;5,96;1,73;0,11;0,845
27.01.2025 01:45;0;1,607;156,6865;0;155,08;0;41,36;0;0;1,575;0,03;0,975
27.01.2025 02:00;34,504;1,576;0,8;36,08;0,8;1,4;0,12;0,2;6,44;1,545;0,03;0,935
27.01.2025 02:15;13,788;1,612;22,52;15,4;22,52;0,68;2,12;2,6;3,96;1,58;0,075;0,91
27.01.2025 02:30;49,311;1,489;0,2;50,8;0,2;3,6;0;0,08;5,56;1,46;0,05;1,035
27.01.2025 02:45;27,176;1,505;1,4;28,68;1,4;0,68;0,04;0,44;6,88;1,475;0,09;1,045
27.01.2025 03:00;30,983;1,658;0,04;32,64;0,04;1,12;0;0,08;7,64;1,625;0,085;0,855
27.01.2025 03:15;32,806;1,474;1,36;34,28;1,36;1,12;0;0,44;7,6;1,445;0,055;1,04
27.01.2025 03:30;25,121;1,479;0;26,6;0;0,76;0;0;8,8;1,45;0,035;1,015
27.01.2025 03:45;0;1,693;90,3332;0,08;88,72;0;15,48;2,04;0;1,66;0,1;0,845
27.01.2025 04:00;63,721;1,479;0,16;65,2;0,16;3,88;0;0,08;4,92;1,45;0,03;1,02
27.01.2025 04:15;65,431;1,489;0;66,92;0;2,56;0;0;6,12;1,46;0,035;1,005
27.01.2025 04:30;36,06;1,54;2,12;37,6;2,12;1,04;0;0,56;6,92;1,51;0,06;0,96
27.01.2025 04:45;19,959;1,601;2,12;21,56;2,12;0,32;0,04;0,72;9,76;1,57;0,065;0,905
27.01.2025 05:00;0;1,494;104,6943;0,12;103,32;0;21,96;0,76;0,04;1,465;0,04;1,02
27.01.2025 05:15;79,524;1,596;0,28;81,12;0,28;0,16;0;0,08;12,12;1,565;0,055;0,885
27.01.2025 05:30;40,455;1,545;2,44;42;2,44;0,08;0;0,72;12,84;1,515;0,045;0,98
27.01.2025 05:45;0;1,78;188,8199;0;187,04;0;46,6;0,04;0,04;1,745;0,07;0,805
27.01.2025 06:00;6,755;1,525;11,76;8,28;11,76;0,08;0,88;3,08;12,84;1,495;0,015;0,96
27.01.2025 06:15;31,526;1,714;72,44;33,24;72,44;0,44;8,44;2,92;3,8;1,68;0,065;0,79
27.01.2025 06:30;1,841;1,479;23,08;3,32;23,08;0,2;0,48;7,92;6,76;1,45;0,03;1,01
27.01.2025 06:45;22,256;1,505;19,68;23,76;19,68;0,04;0,88;2,48;6,52;1,475;0,035;0,99
27.01.2025 07:00;2,183;1,658;27,64;3,84;27,64;0,16;0,64;6,24;6,32;1,625;0,07;0,845
27.01.2025 07:15;34,901;1,459;10,28;36,36;10,28;0;0,08;5,72;11,4;1,43;0,03;1,025
27.01.2025 07:30;22,219;1,581;6,2;23,8;6,2;0,04;0;3,88;16,16;1,55;0,045;0,89
27.01.2025 07:45;27,5;1,54;15,48;29,04;15,48;0,04;0;6,88;11,4;1,51;0,05;0,945
27.01.2025 08:00;12,326;1,474;2,8;13,8;2,8;0;0;3,04;17,68;1,445;0,03;0,995
27.01.2025 08:15;11,809;1,591;18,44;13,4;18,44;0;0;7,32;11,84;1,56;0,06;0,9
27.01.2025 08:30;78,659;1,581;0;80,24;0;0,12;0;0;11,32;1,55;0,075;0,93
27.01.2025 08:45;10,301;1,499;17,52;11,8;17,52;0,24;0,32;3,24;5,44;1,47;0,065;1,025
27.01.2025 09:00;25,399;1,561;1,2;26,96;1,2;0,56;0;0,48;11,04;1,53;0,065;0,945
27.01.2025 09:15;7,533;1,627;22,56;9,16;22,56;1,56;1,72;3,12;2,72;1,595;0,105;0,94
27.01.2025 09:30;36,045;1,515;1,48;37,56;1,48;1,24;0;0,32;6;1,485;0,065;1,015
27.01.2025 09:45;46,544;1,576;0,2;48,12;0,2;1;0;0,16;7,92;1,545;0,05;0,935
27.01.2025 10:00;58,393;1,647;1,8;60,04;1,8;0,84;0;0,64;5,92;1,615;0,085;0,9
27.01.2025 10:15;4,225;1,535;14,48;5,76;14,48;0,28;0,04;3,28;5,88;1,505;0,015;0,965
27.01.2025 10:30;52,296;1,744;1,04;54,04;1,04;0,12;0;0,4;14,4;1,71;0,12;0,845
27.01.2025 10:45;0,282;1,678;96,68;1,96;96,68;0;22,44;3,44;2;1,645;0,08;0,905
27.01.2025 11:00;111,546;1,734;0;113,28;0;0,68;0;0;6,68;1,7;0,065;0,85
27.01.2025 11:15;32,065;1,775;2,8;33,84;2,8;0,2;0;1,4;15,48;1,74;0,07;0,83
27.01.2025 11:30;17,276;1,724;15,12;19;15,12;0,16;0,36;3;10,4;1,69;0,04;0,81
27.01.2025 11:45;0;1,622;128,3418;0,4;127,12;0;30,92;0,8;0,16;1,59;0,005;0,89
27.01.2025 12:00;37,421;1,739;2,24;39,16;2,24;1,24;0,28;0,36;7,08;1,705;0,16;0,845
27.01.2025 12:15;66,64;1,52;10,64;68,16;10,64;12,08;1,04;1,2;1,56;1,49;0,07;1,04
27.01.2025 12:30;24,177;1,703;7,12;25,88;7,12;3,64;0,64;0,88;4,44;1,67;0,1;0,84
27.01.2025 12:45;19,195;1,525;5,16;20,72;5,16;1,24;1,12;0,4;6,56;1,495;0,055;1,005
27.01.2025 13:00;0;1,795;146,5552;0,08;144,84;0;61,76;0,12;0,04;1,76;0,105;0,8
27.01.2025 13:15;27,57;1,51;0,88;29,08;0,88;0,84;0,32;0;8,04;1,48;0,075;1,03
27.01.2025 13:30;15,424;1,576;5,68;17;5,68;0,4;0,04;1,76;6,4;1,545;0,07;0,96
27.01.2025 13:45;9,886;1,714;7,08;11,6;7,08;0,52;0,04;2,08;5,8;1,68;0,135;0,885
27.01.2025 14:00;12,199;1,561;16,52;13,76;16,52;1,44;0,44;2,28;4,8;1,53;0,06;0,98
27.01.2025 14:15;47,477;1,683;2,88;49,16;2,88;6,48;0,04;0,8;3,64;1,65;0,08;0,86
27.01.2025 14:30;3,759;1,601;31,08;5,36;31,08;0,24;1,48;4,08;3,08;1,57;0,08;0,96
27.01.2025 14:45;0,864;1,576;23,88;2,44;23,88;0,16;0,52;3,8;3,68;1,545;0,06;0,95
27.01.2025 15:00;0;1,693;121,3732;0,2;119,88;0,04;29,48;1,24;0,12;1,66;0,095;0,885
27.01.2025 15:15;50,44;1,52;15,64;51,96;15,64;6,6;0,2;2,76;1,76;1,49;0,07;1,03
27.01.2025 15:30;20,503;1,658;31,44;22,16;31,44;1,6;2,96;3,08;2,24;1,625;0,07;0,87
27.01.2025 15:45;9,234;1,566;19,76;10,8;19,76;0,44;1,68;2,4;4,16;1,535;0,09;0,995
27.01.2025 16:00;6,511;1,489;19,44;8;19,44;2,16;3,96;0,6;2;1,46;0,06;1,06
27.01.2025 16:15;30,852;1,668;11,8;32,52;11,8;4,92;2,2;0,56;2,68;1,635;0,085;0,875
27.01.2025 16:30;14,805;1,556;9,84;16,36;9,84;0,08;0,04;2,4;5,4;1,525;0,07;0,985
27.01.2025 16:45;20,29;1,51;17,56;21,8;17,56;1,68;4;0,64;3,84;1,48;0,065;1,04
27.01.2025 17:00;15,115;1,525;5,28;16,64;5,28;2,92;1,2;0,32;5;1,495;0,045;1
27.01.2025 17:15;32,759;1,561;8,28;34,32;8,28;3,4;1,52;0,24;4,36;1,53;0,06;0,98
27.01.2025 17:30;0,453;1,627;15,48;2,08;15,48;2,92;2,76;0,92;1,56;1,595;0,095;0,93
27.01.2025 17:45;12,846;1,474;16,56;14,32;16,56;2,24;2,88;0,4;3,4;1,445;0,06;1,075
27.01.2025 18:00;29,49;1,51;4,76;31;4,76;4,12;1,16;0;4,84;1,48;0,055;1,035
27.01.2025 18:15;9,551;1,489;9,6;11,04;9,6;2,28;1,72;0,48;4,24;1,46;0,015;1,005
27.01.2025 18:30;0,676;1,484;13,8;2,16;13,8;3,04;2,72;0,72;1,88;1,455;0,07;1,065
27.01.2025 18:45;0,209;1,591;38,4;1,8;38,4;1,44;12,44;0,44;0,72;1,56;0,085;0,96
27.01.2025 19:00;21,096;1,505;16,28;22,6;16,28;1,52;4;0,56;4,12;1,475;0,045;1,025
27.01.2025 19:15;5,976;1,464;11,6;7,44;11,6;3,8;2,08;0,56;1,76;1,435;0,04;1,07
27.01.2025 19:30;27,976;1,464;11,44;29,44;11,44;3,68;2,4;0,4;3,16;1,435;0,01;1,04
27.01.2025 19:45;10,166;1,474;13,08;11,64;13,08;2,6;2,36;0,44;3,28;1,445;0,005;1,02
27.01.2025 20:00;23,296;1,505;4,4;24,8;4,4;1,48;1;0;6,52;1,475;0;0,955
27.01.2025 20:15;5,709;1,571;21,36;7,28;21,36;0,68;2,16;1,52;4,84;1,54;0,025;0,915
27.01.2025 20:30;11,311;1,489;20,72;12,8;20,72;0,4;0,68;3,28;4,16;1,46;0,005;0,985
27.01.2025 20:45;11,091;1,469;11,88;12,56;11,88;0,36;0,16;2,36;5,48;1,44;0;1,005
27.01.2025 21:00;15,627;1,454;4;17,08;4;0,72;0,12;0,72;7,24;1,425;0,015;1,045
27.01.2025 21:15;6,517;1,443;8,52;7,96;8,52;0,4;0,04;2,08;5,76;1,415;0,03;1,07
27.01.2025 21:30;34,571;1,469;0,88;36,04;0,88;0,76;0;0,28;7,16;1,44;0,005;1,005
27.01.2025 21:45;15,961;1,479;7,52;17,44;7,52;0,52;0,08;1,92;6,04;1,45;0,035;1,03
27.01.2025 22:00;77,504;1,576;3,08;79,08;3,08;9,12;0,04;0,52;2,64;1,545;0,035;0,915
27.01.2025 22:15;17,336;1,464;46,36;18,8;46,36;0,72;10,32;1,72;2,32;1,435;0,005;1,025
27.01.2025 22:30;21,152;1,448;6,48;22,6;6,48;0,2;0,04;1,68;5,88;1,42;0,04;1,065
27.01.2025 22:45;19,201;1,479;26,6;20,68;26,6;0,96;3,8;1,2;4,48;1,45;0,035;1,04
27.01.2025 23:00;10,881;1,479;5,92;12,36;5,92;0,84;0,04;1,64;6,32;1,45;0,02;1,01
27.01.2025 23:15;6,1;1,54;36,4;7,64;36,4;0,88;11,88;0,64;3,48;1,51;0,025;0,95
27.01.2025 23:30;38,181;1,459;0,04;39,64;0,04;1,4;0;0,04;6,88;1,43;0,02;1,025
27.01.2025 23:45;32,09;1,51;2,76;33,6;2,76;2,48;0,04;0,76;5,84;1,48;0;0,96
28.01.2025 00:00;79,546;1,494;0;81,04;0;10,56;0;0;3,56;1,465;0,035;1,025
28.01.2025 00:15;0,606;1,474;70,24;2,08;70,24;0,08;13,72;2,44;2,04;1,445;0,025;1,025
28.01.2025 00:30;31,241;1,479;2,28;32,72;2,28;1,6;0;0,8;6,08;1,45;0,03;1,02
28.01.2025 00:45;26,776;1,464;0,68;28,24;0,68;1,48;0;0,32;6,8;1,435;0,025;1,03
28.01.2025 01:00;79,631;1,489;0;81,12;0;10,76;0;0;2,92;1,46;0,05;1,04
28.01.2025 01:15;19,134;1,586;4,36;20,72;4,36;1,52;0;1,56;5,6;1,555;0,06;0,91
28.01.2025 01:30;49,951;1,489;0;51,44;0;4,8;0;0;5,48;1,46;0,04;1,02
28.01.2025 01:45;57,036;1,484;0;58,52;0;6;0;0;4,68;1,455;0,05;1,055
28.01.2025 02:00;0;1,54;104,3402;0;102,8;0;31,72;1,16;0,04;1,51;0,03;1,005
28.01.2025 02:15;0;1,576;51,5359;1,04;51;0,2;9,16;2,52;1,6;1,545;0,025;0,93
28.01.2025 02:30;10,138;1,622;6,2;11,76;6,2;3,84;1,48;0,04;2,72;1,59;0,09;0,925
28.01.2025 02:45;0;1,459;22,8586;0,88;22,28;2,08;4,44;1,8;1,2;1,43;0,04;1,065
28.01.2025 03:00;4,352;1,448;10,44;5,8;10,44;3,08;1,72;1;3,44;1,42;0,04;1,08
28.01.2025 03:15;0;1,479;34,359;0,4;33,28;0,52;3,84;3,36;1,2;1,45;0,025;1,02
28.01.2025 03:30;12,947;1,454;2,2;14,4;2,2;3,52;0,32;0,36;4,68;1,425;0,04;1,07
28.01.2025 03:45;5,6;1,52;7,84;7,12;7,84;0,48;0,56;1,52;5,88;1,49;0,05;0,985
28.01.2025 04:00;27,97;1,51;1,28;29,48;1,28;5,68;0,44;0;3,16;1,48;0,06;1,015
28.01.2025 04:15;11,121;1,479;6,44;12,6;6,44;0,52;0,04;1,72;6,16;1,45;0,045;1,03
28.01.2025 04:30;17,101;1,459;1,08;18,56;1,08;1,12;0;0,36;7,2;1,43;0,04;1,045
28.01.2025 04:45;30,856;1,464;0;32,32;0;0,64;0;0;7,6;1,435;0,035;1,045
28.01.2025 05:00;33,512;1,448;0;34,96;0;1,04;0;0;7,96;1,42;0,04;1,05
28.01.2025 05:15;7,192;1,448;4,16;8,64;4,16;0,12;0;1,28;8,6;1,42;0,03;1,035
28.01.2025 05:30;0,691;1,469;22,8;2,16;22,8;0,08;0,16;4,84;4,28;1,44;0,035;1,01
28.01.2025 05:45;1,519;1,601;31,4;3,12;31,4;0,08;0,72;7,64;6,04;1,57;0,07;0,89
28.01.2025 06:00;7,077;1,443;23,96;8,52;23,96;0,12;0,24;6,28;4,72;1,415;0,03;1,04
28.01.2025 06:15;29,046;1,474;48,56;30,52;48,56;0,64;2,56;5,6;4,76;1,445;0,04;1,01
28.01.2025 06:30;21,797;1,443;27,92;23,24;27,92;0,04;3,84;1,44;7,84;1,415;0,03;1,05
28.01.2025 06:45;24,907;1,454;43,92;26,36;43,92;3,2;7,72;0,72;2,08;1,425;0,035;1,055
28.01.2025 07:00;0,872;1,448;54,32;2,32;54,32;0,04;5,28;4,44;0,84;1,42;0,04;1,06
28.01.2025 07:15;22,867;1,454;4,4;24,32;4,4;0,4;0,04;1,2;12,2;1,425;0,01;1,01
28.01.2025 07:30;6,352;1,448;20,16;7,8;20,16;0,16;0,88;3,16;7;1,42;0,025;1,025
28.01.2025 07:45;2,4;1,52;20,12;3,92;20,12;0,72;0,32;3,96;3,44;1,49;0,005;0,955
